RandOrder,ID,Question,Order,Condition,Topic,Value,分類後
413,66,Q25,B,3,彼女の恋愛は,辛く、薄れず、情熱的だ,字義
414,8,Q25,A,2,彼女の恋愛は,カイロのようだ,名詞直喩
415,33,Q25,A,2,彼女の恋愛は,情熱的だ,字義
416,32,Q25,B,1,彼女の恋愛は,息をするのを忘れている,その他直喩
417,75,Q25,A,2,彼女の恋愛は,電気ポットだ,名詞隠喩
418,65,Q25,A,1,彼女の恋愛は,ピークに向かっている,字義
419,76,Q25,B,3,彼女の恋愛は,痛みを伴い、燃え続け、夢中になる,その他隠喩
420,70,Q25,A,3,彼女の恋愛は,熱風邪のようだ,名詞直喩
421,54,Q25,B,1,彼女の恋愛は,困難だ,字義
422,47,Q25,B,2,彼女の恋愛は,厳しく、消えない,字義
423,104,Q25,A,1,彼女の恋愛は,冷めない,その他隠喩
424,16,Q25,B,1,彼女の恋愛は,きつい,字義
425,62,Q25,B,2,彼女の恋愛は,苦行のようだが、炎のように燃えさかっている,その他直喩
426,95,Q25,A,3,彼女の恋愛は,真夏のようだ,名詞直喩
427,74,Q25,B,2,彼女の恋愛は,手ごわく、諦めない,字義
428,15,Q25,A,3,彼女の恋愛は,熱中症のようだ,名詞直喩
429,69,Q25,B,2,彼女の恋愛は,南国の気候のようだ,名詞直喩
430,59,Q25,B,3,彼女の恋愛は,辛く、冷え切ったものにならず、燃え上がっている,その他隠喩
431,55,Q25,A,3,彼女の恋愛は,炎だ,名詞隠喩
432,85,Q25,B,3,彼女の恋愛は,不治の熱病だ,名詞隠喩
433,10,Q26,B,2,彼の憎悪は,危険的だ,それ以外
434,113,Q26,B,1,彼の憎悪は,禍々しい,字義
435,35,Q26,B,3,彼の憎悪は,黒く膨れ上がる。,その他隠喩
436,22,Q26,A,1,彼の憎悪は,悪魔,名詞隠喩
437,85,Q26,B,3,彼の憎悪は,毒だ,名詞隠喩
438,116,Q26,A,2,彼の憎悪は,恐ろしい,字義
439,31,Q26,B,1,彼の憎悪は,地雷だ,名詞隠喩
440,27,Q26,B,3,彼の憎悪は,悪夢のようだ,名詞直喩
441,33,Q26,A,2,彼の憎悪は,人を害する,字義
442,100,Q26,A,1,彼の憎悪は,人の内部に入り込む,その他隠喩
443,111,Q26,A,2,彼の憎悪は,人に悪影響を与え、傷つける,その他隠喩
444,133,Q26,B,3,彼の憎悪は,恐ろしく、人を巻き込み、ダメにする,字義
445,46,Q26,A,3,彼の憎悪は,虫歯のようだ,名詞直喩
446,36,Q26,B,2,彼の憎悪は,危なく、人を痛めつける,その他隠喩
447,15,Q26,A,3,彼の憎悪は,猛毒だ,名詞隠喩
448,68,Q26,A,1,彼の憎悪は,人に悪影響を及ぼす。,字義
449,96,Q26,A,1,彼の憎悪は,伝染し広がっていく,その他隠喩
450,49,Q26,B,1,彼の憎悪は,触れてはいけない,字義
451,1,Q26,B,2,彼の憎悪は,最悪だ,字義
452,47,Q26,B,2,彼の憎悪は,危なくて、愚かだ,字義
453,107,Q26,A,3,彼の憎悪は,人間を傷つけ、苦痛にさせ、危ない,その他隠喩
454,54,Q26,B,1,彼の憎悪は,恐怖だ,字義
455,83,Q26,A,3,彼の憎悪は,ウイルスのようだ,名詞直喩
456,99,Q26,A,2,彼の憎悪は,悪魔に支配されている,その他隠喩
457,67,Q27,A,1,彼の魅力は,まわりの人を輝かせる,その他隠喩
458,71,Q27,A,2,彼の魅力は,すばらしい,字義
459,80,Q27,A,3,彼の魅力は,重力のように人は逃れられない,その他直喩
460,29,Q27,A,1,彼の魅力は,蜜のようだ,名詞直喩
461,33,Q27,A,2,彼の魅力は,麻薬のようである,名詞直喩
462,35,Q27,B,3,彼の魅力は,不思議だ。,字義
463,38,Q27,A,1,彼の魅力は,関心を引く,字義
464,88,Q27,B,1,彼の魅力は,複雑な構造だ,字義
465,37,Q27,B,1,彼の魅力は,すぐにはわからない,字義
466,3,Q27,B,1,彼の魅力は,相反する,字義
467,13,Q27,B,2,彼の魅力は,良く分からない,字義
468,111,Q27,A,2,彼の魅力は,人を魅了し続ける,字義
469,65,Q27,A,1,彼の魅力は,目を見張るものがある,その他隠喩
470,6,Q27,B,3,彼の魅力は,目から離れないほどぞっこんになりそう,その他直喩
471,28,Q27,A,3,彼の魅力は,引力のようで斥力だ,その他直喩
472,112,Q27,B,3,彼の魅力は,灯台のようだ,名詞直喩
473,48,Q27,A,3,彼の魅力は,引き寄せる力を持っている,字義
474,12,Q27,B,1,彼の魅力は,正反対のものを擁している,字義
475,124,Q27,B,3,彼の魅力は,まるで磁石のようだ,名詞直喩
476,86,Q27,B,2,彼の魅力は,すっぽんのようだ,名詞直喩
477,25,Q27,B,2,彼の魅力は,全てを虜にする,その他隠喩
478,84,Q27,B,2,彼の魅力は,引き付けられる,字義
479,97,Q27,A,2,彼の魅力は,私を虜にして、忘れられない,その他隠喩
480,107,Q27,A,3,彼の魅力は,吸い付けられて、身動きできず、反抗する,字義
481,102,Q28,B,3,暗闇は,ただ黒く、息苦しく、熱を奪う,その他隠喩
482,49,Q28,B,1,暗闇は,冷たく感じる,字義
483,73,Q28,A,3,暗闇は,深淵だ,名詞隠喩
484,96,Q28,A,1,暗闇は,身の毛もよだつ,その他隠喩
485,66,Q28,B,3,暗闇は,すべてを飲み込んでしまうように深い,その他直喩
486,28,Q28,A,3,暗闇は,淀んだ氷のようで殺風景だ,その他直喩
487,32,Q28,B,1,暗闇は,ひとが触れて有形になる,字義
488,72,Q28,A,3,暗闇は,冷えた鉛のようだ。,名詞直喩
489,65,Q28,A,1,暗闇は,寒々しい,字義
490,64,Q28,A,3,暗闇は,洞窟の中だ,字義
491,74,Q28,B,2,暗闇は,魅力がなく、湿っぽい,字義
492,10,Q28,B,2,暗闇は,嫌だ,字義
493,67,Q28,A,1,暗闇は,冷酷だ,字義
494,33,Q28,A,2,暗闇は,牢屋のようだ,名詞直喩
495,76,Q28,B,3,暗闇は,生き物の気配もない、不安で、温かみが感じられない,字義
496,41,Q28,B,2,暗闇は,鉄の扉のようだ,名詞直喩
497,108,Q28,B,3,暗闇は,ステンレスのようだ,名詞直喩
498,42,Q28,A,2,暗闇は,氷のようで、押しつぶされるようだ,その他直喩
499,3,Q28,B,1,暗闇は,非情だ,字義
500,103,Q28,A,1,暗闇は,寒気がする,字義
501,8,Q28,A,2,暗闇は,身の毛もよだつものだ,その他隠喩
502,88,Q28,B,1,暗闇は,無地のようだ,名詞直喩
503,60,Q28,A,2,暗闇は,のしかかる氷のようだ,名詞直喩
504,47,Q28,B,2,暗闇は,何もなく、不快だ,字義
505,94,Q29,B,1,この議論は,白黒がはっきりする,その他隠喩
506,11,Q29,A,2,この議論は,燃える炎のようだ,名詞直喩
507,32,Q29,B,1,この議論は,笑う者と泣く者に分かれる,その他隠喩
508,72,Q29,A,3,この議論は,猛烈に争い勝負を決す。,字義
509,48,Q29,A,3,この議論は,勝負がつくまで激しく続く,字義
510,57,Q29,A,1,この議論は,ゲリラ豪雨だ,名詞隠喩
511,26,Q29,A,3,この議論は,殺し合いのようだ,名詞直喩
512,92,Q29,B,3,この議論は,白熱する,字義
513,33,Q29,A,2,この議論は,舌戦になる,字義
514,39,Q29,A,1,この議論は,嵐を呼ぶ,その他隠喩
515,44,Q29,B,2,この議論は,白黒をつけるものだ,その他隠喩
516,1,Q29,B,2,この議論は,平行線だ,名詞隠喩
517,82,Q29,A,1,この議論は,爆発的だ,字義
518,124,Q29,B,3,この議論は,戦争のようだ,名詞直喩
519,24,Q29,A,2,この議論は,ヒートアップする,字義
520,66,Q29,B,3,この議論は,誰もが安易には賛成しない,字義
521,73,Q29,A,3,この議論は,相撲のようだ,名詞直喩
522,2,Q29,B,2,この議論は,戦いだ,名詞隠喩
523,84,Q29,B,2,この議論は,決戦だ,名詞隠喩
524,38,Q29,A,1,この議論は,白熱している,字義
525,49,Q29,B,1,この議論は,勝敗を決する,字義
526,20,Q29,B,1,この議論は,平行線では終わらない,その他隠喩
527,76,Q29,B,3,この議論は,成否の結論を求め、反対の立場に立ち、凄まじい,字義
528,42,Q29,A,2,この議論は,強烈にぶつかり合う,その他隠喩
529,50,Q3,B,1,この理論は,ドミノ倒しになることがある,その他隠喩
530,33,Q3,A,3,この理論は,瓦解の危険性がある,字義
531,25,Q3,B,3,この理論は,時とともに変わっていく,字義
532,116,Q3,A,3,この理論は,簡単に崩れる,その他隠喩
533,74,Q3,B,3,この理論は,潰れたが、作成し、努力する,字義
534,72,Q3,A,1,この理論は,構築される。,その他隠喩
535,77,Q3,A,3,この理論は,含蓄し、建設され、崩壊しやすい,その他隠喩
536,79,Q3,B,2,この理論は,つぶれることがあり、構築できる,字義
537,21,Q3,A,2,この理論は,沢山の元に出来てる,字義
538,39,Q3,A,2,この理論は,構築される,その他隠喩
539,2,Q3,B,3,この理論は,再構築できる,その他隠喩
540,19,Q3,B,2,この理論は,絶対ではなく他の解釈が出来る,字義
541,62,Q3,B,3,この理論は,不完全であり発展途上だ,その他隠喩
542,66,Q3,B,1,この理論は,100％正しくはないかも知れない,字義
543,136,Q3,B,1,この理論は,まれに成立しない,字義
544,52,Q3,B,2,この理論は,プラモデルだ,名詞隠喩
545,75,Q3,A,3,この理論は,トランプタワーだ,名詞隠喩
546,31,Q3,B,2,この理論は,何度でもやり直せる,字義
547,55,Q3,A,1,この理論は,レンガのようだ,名詞直喩
548,107,Q3,A,1,この理論は,蓄積される,字義
549,29,Q3,A,2,この理論は,考察のうえ構築される,その他隠喩
550,73,Q3,A,1,この理論は,地層の様だ,名詞直喩
551,5,Q3,A,2,この理論は,ピラミッドのようだ,名詞直喩
552,135,Q3,B,1,この理論は,完全無欠ではない,その他隠喩
553,72,Q30,A,3,彼女の寝息は,贔屓をしないで判定をする。,字義
554,111,Q30,A,2,彼女の寝息は,ほんのわずかな音で、低くない,字義
555,41,Q30,B,2,彼女の寝息は,子守歌のようだ,名詞直喩
556,82,Q30,A,1,彼女の寝息は,虫のいきだ,名詞隠喩
557,102,Q30,B,3,彼女の寝息は,おだやかで小鳥が小さく鳴いているようだ,その他直喩
558,75,Q30,A,2,彼女の寝息は,蚊が飛ぶ音だ,名詞隠喩
559,98,Q30,B,1,彼女の寝息は,隣に居てほっとする。,字義
560,6,Q30,B,3,彼女の寝息は,穏やかで優しい音を出している,字義
561,54,Q30,B,1,彼女の寝息は,気持ちいい,字義
562,99,Q30,A,2,彼女の寝息は,小鳥が眠っているようだ,その他直喩
563,22,Q30,A,1,彼女の寝息は,吐息,字義
564,66,Q30,B,3,彼女の寝息は,安らかで、囁くように小さい,字義
565,52,Q30,B,1,彼女の寝息は,そよ風だ,名詞隠喩
566,30,Q30,B,1,彼女の寝息は,ほっこりする,字義
567,48,Q30,A,3,彼女の寝息は,公平な判断をする,字義
568,55,Q30,A,3,彼女の寝息は,正確だ,字義
569,36,Q30,B,2,彼女の寝息は,気持ちよく、宇宙の音色だ,その他隠喩
570,81,Q30,A,2,彼女の寝息は,ほぼ聞こえず、聞こえたとしても蚊のなくよう小枝,それ以外
571,15,Q30,A,3,彼女の寝息は,公正である,字義
572,39,Q30,A,1,彼女の寝息は,聞き取れないほど小さい,字義
573,27,Q30,B,3,彼女の寝息は,音楽のようだ,名詞直喩
574,10,Q30,B,2,彼女の寝息は,自然だ,字義
575,93,Q30,A,1,彼女の寝息は,くすぐったい,その他隠喩
576,69,Q30,B,2,彼女の寝息は,小鳥のさえずりだ,名詞隠喩
577,68,Q4,A,2,彼女の希望は,さらに満ちている。,字義
578,9,Q4,B,1,彼女の希望は,ぬくもっている,その他隠喩
579,42,Q4,A,3,彼女の希望は,なくなり、まぶしくぬくぬくしている,その他隠喩
580,85,Q4,B,1,彼女の希望は,夜空の星だ,名詞隠喩
581,48,Q4,A,1,彼女の希望は,なくなった,字義
582,80,Q4,A,1,彼女の希望は,潰える,字義
583,96,Q4,A,2,彼女の希望は,走馬灯のようだ,名詞直喩
584,100,Q4,A,2,彼女の希望は,ランプのようだ,名詞直喩
585,81,Q4,A,3,彼女の希望は,はかなく、まぶしく、楽しそう,その他隠喩
586,63,Q4,B,3,彼女の希望は,ろうそくのようだ,名詞直喩
587,62,Q4,B,3,彼女の希望は,温もりのある光だ、そしてやがて消えゆく,その他隠喩
588,35,Q4,B,1,彼女の希望は,優しい。,字義
589,16,Q4,B,2,彼女の希望は,叶いそうだ,字義
590,43,Q4,A,1,彼女の希望は,煙のようだ,名詞直喩
591,74,Q4,B,3,彼女の希望は,優しく、有望だが、消失した,字義
592,108,Q4,B,1,彼女の希望は,カイロのようだ,名詞直喩
593,14,Q4,B,2,彼女の希望は,光のようだ,名詞直喩
594,39,Q4,A,2,彼女の希望は,ぱっと散った,その他隠喩
595,3,Q4,B,2,彼女の希望は,太陽のようだ,名詞直喩
596,33,Q4,A,3,彼女の希望は,幽かだ,字義
597,19,Q4,B,2,彼女の希望は,上向きだ,その他隠喩
598,23,Q4,A,3,彼女の希望は,スッキリと清々しい,字義
599,87,Q4,B,3,彼女の希望は,笑顔でお別れ,その他隠喩
600,46,Q4,A,1,彼女の希望は,蝋燭の火のようだ,名詞直喩
601,63,Q5,B,3,彼の運命は,原因不明の病気のようだ,名詞直喩
602,31,Q5,B,2,彼の運命は,不意にやってくる悲劇だ,名詞隠喩
603,18,Q5,A,3,彼の運命は,夕立のようだ,名詞直喩
604,32,Q5,B,2,彼の運命は,寝耳に水の状態で、耐えられないくらい恐怖を感じる,その他隠喩
605,92,Q5,B,1,彼の運命は,突発的,字義
606,42,Q5,A,3,彼の運命は,先が見えず、恐怖で、急に攻撃される,字義
607,135,Q5,B,1,彼の運命は,不意に降りかかる,字義
608,3,Q5,B,2,彼の運命は,波乱万丈だ,その他隠喩
609,77,Q5,A,3,彼の運命は,偶発的で、恐怖に陥り、突発的に襲われる,字義
610,133,Q5,B,1,彼の運命は,唐突に発生する,字義
611,38,Q5,A,2,彼の運命は,予想不能で怖い,字義
612,82,Q5,A,2,彼の運命は,濁流をに流されるボートのようだ,それ以外
613,107,Q5,A,1,彼の運命は,予想できない,字義
614,48,Q5,A,1,彼の運命は,読めない,字義
615,10,Q5,B,3,彼の運命は,数奇的だ,字義
616,34,Q5,A,2,彼の運命は,占いのようだ。,名詞直喩
617,47,Q5,B,3,彼の運命は,いきなり生まれ、怖くて、考えられない,字義
618,96,Q5,A,2,彼の運命は,未知数で一寸先は闇だ,その他隠喩
619,44,Q5,B,3,彼の運命は,激動である,字義
620,11,Q5,A,3,彼の運命は,悲運に合う,字義
621,101,Q5,B,1,彼の運命は,天災のようだ,名詞直喩
622,46,Q5,A,1,彼の運命は,神のみぞ知る,その他隠喩
623,16,Q5,B,2,彼の運命は,険しい,字義
624,73,Q5,A,1,彼の運命は,考えられない,字義
625,63,Q6,B,3,彼女の沈黙は,森の中のようだ,その他直喩
626,52,Q6,B,2,彼女の沈黙は,井戸のようだ,名詞直喩
627,103,Q6,A,2,彼女の沈黙は,重苦しい,字義
628,85,Q6,B,1,彼女の沈黙は,奈落のようだ,名詞直喩
629,53,Q6,B,1,彼女の沈黙は,重い,その他隠喩
630,61,Q6,A,1,彼女の沈黙は,物音ひとつ立てない,字義
631,58,Q6,B,3,彼女の沈黙は,重く、どこまでもつづく、無だ,その他隠喩
632,57,Q6,A,2,彼女の沈黙は,真冬の夜のようだ,名詞直喩
633,75,Q6,A,3,彼女の沈黙は,海底だ,名詞隠喩
634,95,Q6,A,1,彼女の沈黙は,おだやかだ,字義
635,88,Q6,B,2,彼女の沈黙は,谷底のようだ,名詞直喩
636,102,Q6,B,1,彼女の沈黙は,静かに続く,字義
637,93,Q6,A,2,彼女の沈黙は,牢獄のようだ,名詞直喩
638,23,Q6,A,3,彼女の沈黙は,井戸のようだ,名詞直喩
639,17,Q6,B,3,彼女の沈黙は,長く孤独を感じる,字義
640,84,Q6,B,3,彼女の沈黙は,濃霧のようだ,名詞直喩
641,55,Q6,A,1,彼女の沈黙は,漆黒だ,名詞隠喩
642,49,Q6,B,2,彼女の沈黙は,深い海のようだ,名詞直喩
643,32,Q6,B,2,彼女の沈黙は,夜明けを待てないようだ,その他直喩
644,8,Q6,A,3,彼女の沈黙は,深夜のようだ,名詞直喩
645,71,Q6,A,3,彼女の沈黙は,落胆の色を見せる,その他隠喩
646,6,Q6,B,1,彼女の沈黙は,長い,字義
647,22,Q6,A,2,彼女の沈黙は,静寂,字義
648,26,Q6,A,1,彼女の沈黙は,静寂だ,字義
649,51,Q7,A,2,この霧（きり）は,カーテンのようだ,名詞直喩
650,42,Q7,A,3,この霧（きり）は,白いシーツのように前を覆っていて見えない,その他直喩
651,72,Q7,A,1,この霧（きり）は,雲に覆われているようだ。,その他直喩
652,46,Q7,A,1,この霧（きり）は,深い,字義
653,85,Q7,B,1,この霧（きり）は,白い闇だ,名詞隠喩
654,26,Q7,A,1,この霧（きり）は,視界が悪い,字義
655,84,Q7,B,3,この霧（きり）は,幾重にも重なったカーテンのようだ,名詞直喩
656,32,Q7,B,2,この霧（きり）は,音だけが頼りだ,字義
