Order_new,ID,Question,Condition,Topic,Value,分類後
446,104,Q12,2,この建物は,豆腐のようだ,名詞直喩
447,105,Q12,3,この建物は,角砂糖のようだ,名詞直喩
448,106,Q12,1,この建物は,危なげだ,字義
449,107,Q12,2,この建物は,ボロボロで箱のようだ,その他直喩
450,108,Q12,2,この建物は,角砂糖のようだ,名詞直喩
451,109,Q12,2,この建物は,豆腐だ,名詞隠喩
452,111,Q12,2,この建物は,壊れやすい箱だ,名詞隠喩
453,116,Q12,2,この建物は,壊れやすく、角張っている,字義
454,117,Q12,2,この建物は,今にも崩れ落ちそうだ,字義
455,123,Q12,1,この建物は,はかなく倒れる,字義
456,127,Q12,1,この建物は,壊れやすい,字義
457,1,Q13,3,この衝撃は,雷のようだ,名詞直喩
458,2,Q13,3,この衝撃は,目にもとまらぬ,字義
459,3,Q13,3,この衝撃は,電撃のようだ,名詞直喩
460,4,Q13,3,この衝撃は,雷のようだ,名詞直喩
461,5,Q13,3,この衝撃は,閃光のようだ,名詞直喩
462,6,Q13,1,この衝撃は,インパクトです,字義
463,7,Q13,2,この衝撃は,地震のようだ,名詞直喩
464,8,Q13,3,この衝撃は,電のようだ。,名詞直喩
465,9,Q13,1,この衝撃は,花火のようだ,名詞直喩
466,10,Q13,1,この衝撃は,花火のようだ,名詞直喩
467,11,Q13,2,この衝撃は,またたく間だ,字義
468,12,Q13,2,この衝撃は,唐突に光の速さで来る,その他隠喩
469,13,Q13,3,この衝撃は,雷に打たれたようだ,その他直喩
470,14,Q13,2,この衝撃は,刹那的だ,字義
471,15,Q13,2,この衝撃は,突発的だ,字義
472,16,Q13,2,この衝撃は,不意打ちだ,字義
473,17,Q13,1,この衝撃は,あっという間だ,字義
474,18,Q13,3,この衝撃は,圧倒言う間にきて怖い,字義
475,19,Q13,1,この衝撃は,一刻であった。,字義
476,20,Q13,1,この衝撃は,瞬く間に起こった,字義
477,21,Q13,1,この衝撃は,刹那の出来事だ,字義
478,22,Q13,3,この衝撃は,雷のようだ,名詞直喩
479,23,Q13,1,この衝撃は,すぐ発生した,字義
480,24,Q13,1,この衝撃は,稲妻のようだ,名詞直喩
481,25,Q13,3,この衝撃は,電気が走ったようだ,その他直喩
482,26,Q13,2,この衝撃は,雷のようだ,名詞直喩
483,27,Q13,1,この衝撃は,アッという間だ,字義
484,28,Q13,2,この衝撃は,突如として来る,字義
485,29,Q13,3,この衝撃は,とても大きい,字義
486,30,Q13,2,この衝撃は,瞬く間におとづれた,字義
487,31,Q13,1,この衝撃は,稲妻だ,名詞隠喩
488,32,Q13,3,この衝撃は,雷（いかずち）のようだ,名詞直喩
489,33,Q13,3,この衝撃は,雷のように突発的だ,その他直喩
490,34,Q13,1,この衝撃は,あっという間だ,字義
491,35,Q13,3,この衝撃は,電流がはしったようだ,その他隠喩
492,36,Q13,1,この衝撃は,爆発だ,名詞隠喩
493,37,Q13,3,この衝撃は,瞬時で突如電撃が走る,その他隠喩
494,38,Q13,1,この衝撃は,あっという間だ,字義
495,39,Q13,2,この衝撃は,地震のようだ,名詞直喩
496,40,Q13,2,この衝撃は,予測できない,字義
497,41,Q13,1,この衝撃は,すぐに消える。,字義
498,42,Q13,3,この衝撃は,稲妻だ,名詞隠喩
499,43,Q13,2,この衝撃は,ただちに突如来る,字義
500,44,Q13,3,この衝撃は,一瞬だ。,字義
501,45,Q13,3,この衝撃は,一撃のように、突如として、鳴り響いた,字義
502,46,Q13,3,この衝撃は,稲妻のようだ,名詞直喩
503,47,Q13,2,この衝撃は,唐突である,字義
504,48,Q13,2,この衝撃は,交通事故に等しい,名詞直喩
505,49,Q13,2,この衝撃は,不意に訪れる,字義
506,50,Q13,2,この衝撃は,唐突かつ瞬間的である,字義
507,51,Q13,2,この衝撃は,瞬間的である,字義
508,52,Q13,1,この衝撃は,あっという間だ,字義
509,53,Q13,1,この衝撃は,きらめきだ,名詞隠喩
510,54,Q13,3,この衝撃は,あっという間にいきなりおこり、刺激を感じる,字義
511,55,Q13,1,この衝撃は,瞬間的だ,字義
512,56,Q13,2,この衝撃は,瞬時に発生する突発的なものだ,字義
513,57,Q13,2,この衝撃は,雷光のようだ,名詞直喩
514,58,Q13,2,この衝撃は,瞬間的に、突発的に起こる,字義
515,59,Q13,3,この衝撃は,雷が落ちてきたようなものだ,名詞直喩
516,60,Q13,1,この衝撃は,あっという間だった,字義
517,61,Q13,2,この衝撃は,あっという間に来る,字義
518,62,Q13,3,この衝撃は,静電気のようだ,名詞直喩
519,63,Q13,1,この衝撃は,瞬きのようだ,字義
520,64,Q13,2,この衝撃は,瞬間の出来事,字義
521,65,Q13,1,この衝撃は,レースのようだ,名詞直喩
522,66,Q13,2,この衝撃は,ハリケーンだ,名詞隠喩
523,67,Q13,3,この衝撃は,きわめて短時間のことで、いきなり起こって、刺激がある,字義
524,68,Q13,3,この衝撃は,雷だ。,名詞隠喩
525,69,Q13,3,この衝撃は,雷に打たれたようだ。,その他直喩
526,70,Q13,3,この衝撃は,恋のように新鮮でわくわくする,その他直喩
527,71,Q13,1,この衝撃は,稲妻のようだ,名詞直喩
528,72,Q13,1,この衝撃は,あっというまだ。,字義
529,73,Q13,2,この衝撃は,雷のようだ,名詞直喩
530,74,Q13,2,この衝撃は,稲妻のようだ,名詞直喩
531,75,Q13,1,この衝撃は,雷のようだ,名詞直喩
532,76,Q13,3,この衝撃は,瞬きと同じで、いきなり表れて、電気が走った感覚になる,その他隠喩
533,77,Q13,1,この衝撃は,すぐ終わる,字義
534,78,Q13,3,この衝撃は,雷光が走ったようだ,その他直喩
535,79,Q13,2,この衝撃は,突発的だ,字義
536,80,Q13,3,この衝撃は,思いがけず瞬間的に電流が走ったみたいだ,その他直喩
537,81,Q13,2,この衝撃は,瞬間に、襲い掛かる,字義
538,82,Q13,1,この衝撃は,瞬く間に起こった,字義
539,83,Q13,3,この衝撃は,瞬時に起こり、しびれる,その他隠喩
540,84,Q13,1,この衝撃は,瞬く間のハプニングだ,字義
541,85,Q13,2,この衝撃は,瞬間的にやってくる,字義
542,86,Q13,3,この衝撃は,雷に打たれたようだ,その他直喩
543,87,Q13,3,この衝撃は,まるで雷に打たれたようだ,その他直喩
544,88,Q13,1,この衝撃は,瞬く間にやってきた,字義
545,89,Q13,3,この衝撃は,瞬く間の事件で、いきなり来て、疼く,その他隠喩
546,90,Q13,2,この衝撃は,いきなり襲ってくる,字義
547,91,Q13,3,この衝撃は,稲妻だ,名詞隠喩
548,92,Q13,2,この衝撃は,稲妻のようだ,名詞直喩
549,93,Q13,2,この衝撃は,稲妻のようだ,名詞直喩
550,94,Q13,1,この衝撃は,あっという間だった,字義
551,95,Q13,1,この衝撃は,瞬きのようだ,名詞直喩
552,96,Q13,3,この衝撃は,ガツンとくる,字義
553,97,Q13,1,この衝撃は,瞬く間の事象だ,字義
554,98,Q13,1,この衝撃は,まばたきのようだ,名詞直喩
555,99,Q13,1,この衝撃は,とっさに起きた,字義
556,100,Q13,1,この衝撃は,瞬きをする間もない刹那のことだ,字義
557,101,Q13,3,この衝撃は,突発的に起き、電流が走ったようだ,その他直喩
558,102,Q13,1,この衝撃は,一時的なものだ,字義
559,103,Q13,3,この衝撃は,瞬く間で、唐突な衝撃的だ,字義
560,104,Q13,2,この衝撃は,雷のようだ,名詞直喩
561,105,Q13,3,この衝撃は,雷のようだ,名詞直喩
562,106,Q13,1,この衝撃は,瞬きしている間に終わった,字義
563,107,Q13,2,この衝撃は,雷のようだ,名詞直喩
564,108,Q13,2,この衝撃は,雷に打たれたようだ,その他直喩
565,109,Q13,2,この衝撃は,予測不可能だ,字義
566,111,Q13,2,この衝撃は,あっという間にやって来る,字義
567,116,Q13,2,この衝撃は,刹那の出来事で、予測できない,字義
568,117,Q13,2,この衝撃は,瞬く間におこる,字義
569,123,Q13,1,この衝撃は,瞬間的に発生する,字義
570,127,Q13,1,この衝撃は,秒の世界だ,名詞隠喩
571,1,Q14,3,あの学校は,コピーロボットを作る,その他隠喩
572,2,Q14,3,あの学校は,活発な,それ以外
573,3,Q14,3,あの学校は,工場のようだ,名詞直喩
574,4,Q14,3,あの学校は,工場のようだ,名詞直喩
575,5,Q14,3,あの学校は,工場のようだ,名詞直喩
576,6,Q14,1,あの学校は,農場だ,名詞隠喩
577,7,Q14,2,あの学校は,マッチ箱のようだ,名詞直喩
578,8,Q14,3,あの学校は,型にはまった人間を量産する,その他隠喩
579,9,Q14,1,あの学校は,マンモス校だ,字義
580,10,Q14,1,あの学校は,巨大だ,字義
581,11,Q14,2,あの学校は,杓子定規だ,その他隠喩
582,12,Q14,2,あの学校は,多くの人が同じようだ,字義
583,13,Q14,3,あの学校は,機械的だ,字義
584,14,Q14,2,あの学校は,何の変哲もない,字義
585,15,Q14,2,あの学校は,軍隊のようだ,名詞直喩
586,16,Q14,2,あの学校は,大勢が統一されている,字義
587,17,Q14,1,あの学校は,大勢だ,字義
588,18,Q14,3,あの学校は,人間が多くて人を人をどんどん生む,その他隠喩
589,19,Q14,1,あの学校は,通っている人が多い。,字義
590,20,Q14,1,あの学校は,マンモス校だ,字義
591,21,Q14,1,あの学校は,人が大勢いる,字義
592,22,Q14,3,あの学校は,工場のラインのようだ,名詞直喩
593,23,Q14,1,あの学校は,にぎわっている,字義
594,24,Q14,1,あの学校は,マンモス校だ,字義
595,25,Q14,3,あの学校は,工場のようだ,名詞直喩
596,26,Q14,2,あの学校は,人気がある,字義
597,27,Q14,1,あの学校は,マンモス校だ,字義
598,28,Q14,2,あの学校は,人は多いが、個性はない,字義
599,29,Q14,3,あの学校は,没個性的だ,字義
600,30,Q14,2,あの学校は,大勢の似た者同士がいる,字義
601,31,Q14,1,あの学校は,イモ洗い状態だ,名詞隠喩
602,32,Q14,3,あの学校は,工場のようだ,名詞直喩
603,33,Q14,3,あの学校は,多くの生徒が通い多くの卒業生を生み出す,字義
604,34,Q14,1,あの学校は,マンモス校だ,字義
605,35,Q14,3,あの学校は,賑やかで充実している,字義
606,36,Q14,1,あの学校は,賑やかだ,字義
607,37,Q14,3,あの学校は,大勢の人がいて一律で人を作る,字義
608,38,Q14,1,あの学校は,人口密度が高い,字義
609,39,Q14,2,あの学校は,蟻の行列みたいだ,名詞直喩
610,40,Q14,2,あの学校は,アリの巣のようだ,名詞直喩
611,41,Q14,1,あの学校は,マンモス校だ。,字義
612,42,Q14,3,あの学校は,ロボットだ,名詞隠喩
613,43,Q14,2,あの学校は,人が大量でみな同じだ,字義
614,44,Q14,3,あの学校は,人があふれかえっている。,字義
615,45,Q14,3,あの学校は,クローンのように、人が無個性だ,その他直喩
616,46,Q14,3,あの学校は,工場のようだ,名詞直喩
617,47,Q14,2,あの学校は,満杯で統一されている,字義
618,48,Q14,2,あの学校は,工場のレーンに似ている,名詞直喩
619,49,Q14,2,あの学校は,一貫している,字義
620,50,Q14,2,あの学校は,没個性の人間ばかりいる,字義
621,51,Q14,2,あの学校は,特徴のない人ばかりだ,字義
622,52,Q14,1,あの学校は,マンモス校だ,字義
623,53,Q14,1,あの学校は,窮屈だ,字義
624,54,Q14,3,あの学校は,大人数で無個性に生徒を育てる,字義
625,55,Q14,1,あの学校は,マンモス校だ,字義
626,56,Q14,2,あの学校は,多数の人がおり、個性がない,字義
627,57,Q14,2,あの学校は,まるで工場のようだ,名詞直喩
628,58,Q14,2,あの学校は,人が多く、独創性がない,字義
629,59,Q14,3,あの学校は,工場のようだ,名詞直喩
630,60,Q14,1,あの学校は,マンモス校だ,字義
631,61,Q14,2,あの学校は,人が大勢いて、ほかと変わらない。,字義
632,62,Q14,3,あの学校は,人を量産する,その他隠喩
633,63,Q14,1,あの学校は,ハチの巣のようだ,名詞直喩
634,64,Q14,2,あの学校は,マンモス校だ,字義
635,65,Q14,1,あの学校は,蟻の巣のようだ,名詞直喩
636,66,Q14,2,あの学校は,お菓子の箱だ,名詞隠喩
637,67,Q14,3,あの学校は,大勢いて、個性がなく、人を生み出す,その他隠喩
638,68,Q14,3,あの学校は,金太郎飴のようだ。,名詞直喩
639,69,Q14,3,あの学校は,刑務所のようだ。,名詞直喩
640,70,Q14,3,あの学校は,ロボットのような人間をつくる,その他直喩
641,71,Q14,1,あの学校は,マンモスだ,名詞隠喩
642,72,Q14,1,あの学校は,マンモス校だ。,字義
643,73,Q14,2,あの学校は,工場のようだ,名詞直喩
644,74,Q14,2,あの学校は,無個性だ,字義
645,75,Q14,1,あの学校は,人気校だ,字義
646,76,Q14,3,あの学校は,人があふれていて、無個性で、教育させる,字義
647,77,Q14,1,あの学校は,賑わっている,字義
648,78,Q14,3,あの学校は,ロボット工場のようだ,名詞直喩
649,79,Q14,2,あの学校は,皆同じように見える,字義
650,80,Q14,3,あの学校は,人数が多く一貫して人を育成する,字義
651,81,Q14,2,あの学校は,大人数で、個性がない,字義
652,82,Q14,1,あの学校は,マンモス校だ,字義
653,83,Q14,3,あの学校は,一様な生徒に教育される,字義
654,84,Q14,1,あの学校は,子どもの大群がいる,字義
655,85,Q14,2,あの学校は,軍事基地のようだ,名詞直喩
656,86,Q14,3,あの学校は,工場の様だ,名詞直喩
657,87,Q14,3,あの学校は,まるで工場だ,名詞直喩
658,88,Q14,1,あの学校は,にぎやかだ,字義
659,89,Q14,3,あの学校は,多くの人が居て、一貫的で、人を生み出す,その他隠喩
660,90,Q14,2,あの学校は,多人数の上、同一性思考だ,字義
661,91,Q14,3,あの学校は,工場だ,名詞隠喩
662,92,Q14,2,あの学校は,工場の様だ,名詞直喩
663,93,Q14,2,あの学校は,テーマパークのようだ,名詞直喩
664,94,Q14,1,あの学校は,にぎわっている,字義
665,95,Q14,1,あの学校は,巣のようだ,名詞直喩
666,96,Q14,3,あの学校は,軍隊のようだ,名詞直喩
667,97,Q14,1,あの学校は,生徒数が多い,字義
668,98,Q14,1,あの学校は,蜂の巣のようだ,名詞直喩
669,99,Q14,1,あの学校は,生徒が多い,字義
670,100,Q14,1,あの学校は,多くの生徒が通っている,字義
671,101,Q14,3,あの学校は,最先端でたくさんの人を輩出している,字義
672,102,Q14,1,あの学校は,大勢の人がいる,字義
673,103,Q14,3,あの学校は,大勢の人間がいて一様に揃った人間を作り出す,字義
674,104,Q14,2,あの学校は,軍隊のようだ,名詞直喩
675,105,Q14,3,あの学校は,工場のようだ,名詞直喩
676,106,Q14,1,あの学校は,マンモス校だ,字義
677,107,Q14,2,あの学校は,同じような人が大勢いる,字義
678,108,Q14,2,あの学校は,牢獄のようだ,名詞直喩
679,109,Q14,2,あの学校は,にぎやかだ,字義
680,111,Q14,2,あの学校は,似たような人がたくさんいる,字義
681,116,Q14,2,あの学校は,人が多くいて、似たり寄ったりだ,字義
682,117,Q14,2,あの学校は,マンモス校で個性がない,字義
683,123,Q14,1,あの学校は,多くの人がいる,字義
684,127,Q14,1,あの学校は,山のような人だかりだ,その他直喩
685,1,Q15,3,彼女の子猫は,猫可愛がりされている,字義
686,2,Q15,3,彼女の子猫は,最高だ,字義
687,3,Q15,3,彼女の子猫は,お姫様だ,名詞隠喩
688,4,Q15,3,彼女の子猫は,お姫様のようだ,名詞直喩
689,5,Q15,3,彼女の子猫は,まるで箱入り娘だ,名詞直喩
690,6,Q15,1,彼女の子猫は,ふ,それ以外
691,7,Q15,2,彼女の子猫は,我が子のようだ,名詞直喩
692,8,Q15,3,彼女の子猫は,溺愛されている,字義
693,9,Q15,1,彼女の子猫は,愛らしい,字義
694,10,Q15,1,彼女の子猫は,無垢だ,字義
695,11,Q15,2,彼女の子猫は,お人形のようだ,名詞直喩
696,12,Q15,2,彼女の子猫は,溺愛されて可愛い,字義
